house,year,date,url,file
hofreps,1957,1957-10-22,/parlInfo/download/hansard80/hansardr80/1957-10-22/toc_unixml/19571022_reps_22_hor17_v7.xml;fileType=text%2Fxml,19571022_reps_22_hor17_v7.xml
hofreps,1957,1957-10-23,/parlInfo/download/hansard80/hansardr80/1957-10-23/toc_unixml/19571023_reps_22_hor17_v6.xml;fileType=text%2Fxml,19571023_reps_22_hor17_v6.xml
hofreps,1957,1957-10-24,/parlInfo/download/hansard80/hansardr80/1957-10-24/toc_unixml/19571024_reps_22_hor17_v7.xml;fileType=text%2Fxml,19571024_reps_22_hor17_v7.xml
hofreps,1957,1957-11-05,/parlInfo/download/hansard80/hansardr80/1957-11-05/toc_unixml/19571105_reps_22_hor17_v7.xml;fileType=text%2Fxml,19571105_reps_22_hor17_v7.xml
hofreps,1957,1957-11-06,/parlInfo/download/hansard80/hansardr80/1957-11-06/toc_unixml/19571106_reps_22_hor17_v8.xml;fileType=text%2Fxml,19571106_reps_22_hor17_v8.xml
hofreps,1957,1957-11-07,/parlInfo/download/hansard80/hansardr80/1957-11-07/toc_unixml/19571107_reps_22_hor17_v6.xml;fileType=text%2Fxml,19571107_reps_22_hor17_v6.xml
hofreps,1957,1957-11-12,/parlInfo/download/hansard80/hansardr80/1957-11-12/toc_unixml/19571112_reps_22_hor17_v5.xml;fileType=text%2Fxml,19571112_reps_22_hor17_v5.xml
hofreps,1957,1957-11-13,/parlInfo/download/hansard80/hansardr80/1957-11-13/toc_unixml/19571113_reps_22_hor17_v7.xml;fileType=text%2Fxml,19571113_reps_22_hor17_v7.xml
hofreps,1957,1957-11-14,/parlInfo/download/hansard80/hansardr80/1957-11-14/toc_unixml/19571114_reps_22_hor17_v7.xml;fileType=text%2Fxml,19571114_reps_22_hor17_v7.xml
hofreps,1957,1957-11-19,/parlInfo/download/hansard80/hansardr80/1957-11-19/toc_unixml/19571119_reps_22_hor17_v6.xml;fileType=text%2Fxml,19571119_reps_22_hor17_v6.xml
hofreps,1957,1957-11-20,/parlInfo/download/hansard80/hansardr80/1957-11-20/toc_unixml/19571120_reps_22_hor17_v7.xml;fileType=text%2Fxml,19571120_reps_22_hor17_v7.xml
hofreps,1957,1957-11-21,/parlInfo/download/hansard80/hansardr80/1957-11-21/toc_unixml/19571121_reps_22_hor17_v6.xml;fileType=text%2Fxml,19571121_reps_22_hor17_v6.xml
hofreps,1957,1957-11-26,/parlInfo/download/hansard80/hansardr80/1957-11-26/toc_unixml/19571126_reps_22_hor17_v7.xml;fileType=text%2Fxml,19571126_reps_22_hor17_v7.xml
hofreps,1957,1957-11-27,/parlInfo/download/hansard80/hansardr80/1957-11-27/toc_unixml/19571127_reps_22_hor17_v8.xml;fileType=text%2Fxml,19571127_reps_22_hor17_v8.xml
hofreps,1957,1957-11-28,/parlInfo/download/hansard80/hansardr80/1957-11-28/toc_unixml/19571128_reps_22_hor17_v6.xml;fileType=text%2Fxml,19571128_reps_22_hor17_v6.xml
hofreps,1957,1957-12-03,/parlInfo/download/hansard80/hansardr80/1957-12-03/toc_unixml/19571203_reps_22_hor17_v7.xml;fileType=text%2Fxml,19571203_reps_22_hor17_v7.xml
hofreps,1957,1957-12-04,/parlInfo/download/hansard80/hansardr80/1957-12-04/toc_unixml/19571204_reps_22_hor17_v7.xml;fileType=text%2Fxml,19571204_reps_22_hor17_v7.xml
hofreps,1957,1957-12-05,/parlInfo/download/hansard80/hansardr80/1957-12-05/toc_unixml/19571205_reps_22_hor17_v7.xml;fileType=text%2Fxml,19571205_reps_22_hor17_v7.xml
hofreps,1958,1958-02-25,/parlInfo/download/hansard80/hansardr80/1958-02-25/toc_unixml/19580225_reps_22_hor18_v6.xml;fileType=text%2Fxml,19580225_reps_22_hor18_v6.xml
hofreps,1958,1958-02-27,/parlInfo/download/hansard80/hansardr80/1958-02-27/toc_unixml/19580227_reps_22_hor18_v6.xml;fileType=text%2Fxml,19580227_reps_22_hor18_v6.xml
hofreps,1958,1958-03-11,/parlInfo/download/hansard80/hansardr80/1958-03-11/toc_unixml/19580311_reps_22_hor18_v6.xml;fileType=text%2Fxml,19580311_reps_22_hor18_v6.xml
hofreps,1958,1958-03-12,/parlInfo/download/hansard80/hansardr80/1958-03-12/toc_unixml/19580312_reps_22_hor18_v6.xml;fileType=text%2Fxml,19580312_reps_22_hor18_v6.xml
hofreps,1958,1958-03-13,/parlInfo/download/hansard80/hansardr80/1958-03-13/toc_unixml/19580313_reps_22_hor18_v5.xml;fileType=text%2Fxml,19580313_reps_22_hor18_v5.xml
hofreps,1958,1958-03-18,/parlInfo/download/hansard80/hansardr80/1958-03-18/toc_unixml/19580318_reps_22_hor18_v7.xml;fileType=text%2Fxml,19580318_reps_22_hor18_v7.xml
hofreps,1958,1958-03-19,/parlInfo/download/hansard80/hansardr80/1958-03-19/toc_unixml/19580319_reps_22_hor18_v6.xml;fileType=text%2Fxml,19580319_reps_22_hor18_v6.xml
hofreps,1958,1958-03-20,/parlInfo/download/hansard80/hansardr80/1958-03-20/toc_unixml/19580320_reps_22_hor18_v7.xml;fileType=text%2Fxml,19580320_reps_22_hor18_v7.xml
hofreps,1958,1958-03-25,/parlInfo/download/hansard80/hansardr80/1958-03-25/toc_unixml/19580325_reps_22_hor18_v7.xml;fileType=text%2Fxml,19580325_reps_22_hor18_v7.xml
hofreps,1958,1958-03-26,/parlInfo/download/hansard80/hansardr80/1958-03-26/toc_unixml/19580326_reps_22_hor18_v8.xml;fileType=text%2Fxml,19580326_reps_22_hor18_v8.xml
hofreps,1958,1958-03-27,/parlInfo/download/hansard80/hansardr80/1958-03-27/toc_unixml/19580327_reps_22_hor18_v7.xml;fileType=text%2Fxml,19580327_reps_22_hor18_v7.xml
hofreps,1958,1958-04-15,/parlInfo/download/hansard80/hansardr80/1958-04-15/toc_unixml/19580415_reps_22_hor18_v6.xml;fileType=text%2Fxml,19580415_reps_22_hor18_v6.xml
hofreps,1958,1958-04-16,/parlInfo/download/hansard80/hansardr80/1958-04-16/toc_unixml/19580416_reps_22_hor18_v6.xml;fileType=text%2Fxml,19580416_reps_22_hor18_v6.xml
hofreps,1958,1958-04-17,/parlInfo/download/hansard80/hansardr80/1958-04-17/toc_unixml/19580417_reps_22_hor18_v7.xml;fileType=text%2Fxml,19580417_reps_22_hor18_v7.xml
hofreps,1958,1958-04-22,/parlInfo/download/hansard80/hansardr80/1958-04-22/toc_unixml/19580422_reps_22_hor19_v6.xml;fileType=text%2Fxml,19580422_reps_22_hor19_v6.xml
hofreps,1958,1958-04-23,/parlInfo/download/hansard80/hansardr80/1958-04-23/toc_unixml/19580423_reps_22_hor19_v7.xml;fileType=text%2Fxml,19580423_reps_22_hor19_v7.xml
hofreps,1958,1958-04-29,/parlInfo/download/hansard80/hansardr80/1958-04-29/toc_unixml/19580429_reps_22_hor19_v6.xml;fileType=text%2Fxml,19580429_reps_22_hor19_v6.xml
hofreps,1958,1958-04-30,/parlInfo/download/hansard80/hansardr80/1958-04-30/toc_unixml/19580430_reps_22_hor19_v8.xml;fileType=text%2Fxml,19580430_reps_22_hor19_v8.xml
hofreps,1958,1958-05-01,/parlInfo/download/hansard80/hansardr80/1958-05-01/toc_unixml/19580501_reps_22_hor19_v7.xml;fileType=text%2Fxml,19580501_reps_22_hor19_v7.xml
hofreps,1958,1958-05-06,/parlInfo/download/hansard80/hansardr80/1958-05-06/toc_unixml/19580506_reps_22_hor19_v6.xml;fileType=text%2Fxml,19580506_reps_22_hor19_v6.xml
hofreps,1958,1958-05-07,/parlInfo/download/hansard80/hansardr80/1958-05-07/toc_unixml/19580507_reps_22_hor19_v6.xml;fileType=text%2Fxml,19580507_reps_22_hor19_v6.xml
hofreps,1958,1958-05-08,/parlInfo/download/hansard80/hansardr80/1958-05-08/toc_unixml/19580508_reps_22_hor19_v7.xml;fileType=text%2Fxml,19580508_reps_22_hor19_v7.xml
hofreps,1958,1958-05-13,/parlInfo/download/hansard80/hansardr80/1958-05-13/toc_unixml/19580513_reps_22_hor19_v7.xml;fileType=text%2Fxml,19580513_reps_22_hor19_v7.xml
hofreps,1958,1958-05-14,/parlInfo/download/hansard80/hansardr80/1958-05-14/toc_unixml/19580514_reps_22_hor19_v8.xml;fileType=text%2Fxml,19580514_reps_22_hor19_v8.xml
hofreps,1958,1958-05-15,/parlInfo/download/hansard80/hansardr80/1958-05-15/toc_unixml/19580515_reps_22_hor19_v8.xml;fileType=text%2Fxml,19580515_reps_22_hor19_v8.xml
hofreps,1958,1958-08-05,/parlInfo/download/hansard80/hansardr80/1958-08-05/toc_unixml/19580805_reps_22_hor20_v6.xml;fileType=text%2Fxml,19580805_reps_22_hor20_v6.xml
hofreps,1958,1958-08-06,/parlInfo/download/hansard80/hansardr80/1958-08-06/toc_unixml/19580806_reps_22_hor20_v6.xml;fileType=text%2Fxml,19580806_reps_22_hor20_v6.xml
hofreps,1958,1958-08-07,/parlInfo/download/hansard80/hansardr80/1958-08-07/toc_unixml/19580807_reps_22_hor20_v8.xml;fileType=text%2Fxml,19580807_reps_22_hor20_v8.xml
hofreps,1958,1958-08-12,/parlInfo/download/hansard80/hansardr80/1958-08-12/toc_unixml/19580812_reps_22_hor20_v6.xml;fileType=text%2Fxml,19580812_reps_22_hor20_v6.xml
hofreps,1958,1958-08-13,/parlInfo/download/hansard80/hansardr80/1958-08-13/toc_unixml/19580813_reps_22_hor20_v6.xml;fileType=text%2Fxml,19580813_reps_22_hor20_v6.xml
hofreps,1958,1958-08-14,/parlInfo/download/hansard80/hansardr80/1958-08-14/toc_unixml/19580814_reps_22_hor20_v6.xml;fileType=text%2Fxml,19580814_reps_22_hor20_v6.xml
hofreps,1958,1958-08-19,/parlInfo/download/hansard80/hansardr80/1958-08-19/toc_unixml/19580819_reps_22_hor20_v7.xml;fileType=text%2Fxml,19580819_reps_22_hor20_v7.xml
hofreps,1958,1958-08-20,/parlInfo/download/hansard80/hansardr80/1958-08-20/toc_unixml/19580820_reps_22_hor20_v8.xml;fileType=text%2Fxml,19580820_reps_22_hor20_v8.xml
hofreps,1958,1958-08-21,/parlInfo/download/hansard80/hansardr80/1958-08-21/toc_unixml/19580821_reps_22_hor20_v7.xml;fileType=text%2Fxml,19580821_reps_22_hor20_v7.xml
hofreps,1958,1958-08-26,/parlInfo/download/hansard80/hansardr80/1958-08-26/toc_unixml/19580826_reps_22_hor20_v8.xml;fileType=text%2Fxml,19580826_reps_22_hor20_v8.xml
hofreps,1958,1958-08-27,/parlInfo/download/hansard80/hansardr80/1958-08-27/toc_unixml/19580827_reps_22_hor20_v7.xml;fileType=text%2Fxml,19580827_reps_22_hor20_v7.xml
hofreps,1958,1958-08-28,/parlInfo/download/hansard80/hansardr80/1958-08-28/toc_unixml/19580828_reps_22_hor20_v8.xml;fileType=text%2Fxml,19580828_reps_22_hor20_v8.xml
hofreps,1958,1958-09-09,/parlInfo/download/hansard80/hansardr80/1958-09-09/toc_unixml/19580909_reps_22_hor21_v8.xml;fileType=text%2Fxml,19580909_reps_22_hor21_v8.xml
hofreps,1958,1958-09-10,/parlInfo/download/hansard80/hansardr80/1958-09-10/toc_unixml/19580910_reps_22_hor21_v7.xml;fileType=text%2Fxml,19580910_reps_22_hor21_v7.xml
hofreps,1958,1958-09-11,/parlInfo/download/hansard80/hansardr80/1958-09-11/toc_unixml/19580911_reps_22_hor21_v7.xml;fileType=text%2Fxml,19580911_reps_22_hor21_v7.xml
hofreps,1958,1958-09-16,/parlInfo/download/hansard80/hansardr80/1958-09-16/toc_unixml/19580916_reps_22_hor21_v7.xml;fileType=text%2Fxml,19580916_reps_22_hor21_v7.xml
hofreps,1958,1958-09-17,/parlInfo/download/hansard80/hansardr80/1958-09-17/toc_unixml/19580917_reps_22_hor21_v8.xml;fileType=text%2Fxml,19580917_reps_22_hor21_v8.xml
hofreps,1958,1958-09-18,/parlInfo/download/hansard80/hansardr80/1958-09-18/toc_unixml/19580918_reps_22_hor21_v7.xml;fileType=text%2Fxml,19580918_reps_22_hor21_v7.xml
hofreps,1958,1958-09-23,/parlInfo/download/hansard80/hansardr80/1958-09-23/toc_unixml/19580923_reps_22_hor21_v8.xml;fileType=text%2Fxml,19580923_reps_22_hor21_v8.xml
hofreps,1958,1958-09-24,/parlInfo/download/hansard80/hansardr80/1958-09-24/toc_unixml/19580924_reps_22_hor21_v6.xml;fileType=text%2Fxml,19580924_reps_22_hor21_v6.xml
hofreps,1958,1958-09-25,/parlInfo/download/hansard80/hansardr80/1958-09-25/toc_unixml/19580925_reps_22_hor21_v5.xml;fileType=text%2Fxml,19580925_reps_22_hor21_v5.xml
hofreps,1958,1958-09-30,/parlInfo/download/hansard80/hansardr80/1958-09-30/toc_unixml/19580930_reps_22_hor21_v5.xml;fileType=text%2Fxml,19580930_reps_22_hor21_v5.xml
hofreps,1958,1958-10-01,/parlInfo/download/hansard80/hansardr80/1958-10-01/toc_unixml/19581001_reps_22_hor21_v7.xml;fileType=text%2Fxml,19581001_reps_22_hor21_v7.xml
hofreps,1959,1959-02-17,/parlInfo/download/hansard80/hansardr80/1959-02-17/toc_unixml/19590217_reps_23_hor22_v5.xml;fileType=text%2Fxml,19590217_reps_23_hor22_v5.xml
hofreps,1959,1959-02-18,/parlInfo/download/hansard80/hansardr80/1959-02-18/toc_unixml/19590218_reps_23_hor22_v6.xml;fileType=text%2Fxml,19590218_reps_23_hor22_v6.xml
hofreps,1959,1959-02-19,/parlInfo/download/hansard80/hansardr80/1959-02-19/toc_unixml/19590219_reps_23_hor22_v6.xml;fileType=text%2Fxml,19590219_reps_23_hor22_v6.xml
hofreps,1959,1959-02-24,/parlInfo/download/hansard80/hansardr80/1959-02-24/toc_unixml/19590224_reps_23_hor22_v5.xml;fileType=text%2Fxml,19590224_reps_23_hor22_v5.xml
hofreps,1959,1959-02-25,/parlInfo/download/hansard80/hansardr80/1959-02-25/toc_unixml/19590225_reps_23_hor22_v7.xml;fileType=text%2Fxml,19590225_reps_23_hor22_v7.xml
hofreps,1959,1959-02-26,/parlInfo/download/hansard80/hansardr80/1959-02-26/toc_unixml/19590226_reps_23_hor22_v7.xml;fileType=text%2Fxml,19590226_reps_23_hor22_v7.xml
hofreps,1959,1959-03-10,/parlInfo/download/hansard80/hansardr80/1959-03-10/toc_unixml/19590310_reps_23_hor22_v6.xml;fileType=text%2Fxml,19590310_reps_23_hor22_v6.xml
hofreps,1959,1959-03-11,/parlInfo/download/hansard80/hansardr80/1959-03-11/toc_unixml/19590311_reps_23_hor22_v6.xml;fileType=text%2Fxml,19590311_reps_23_hor22_v6.xml
hofreps,1959,1959-03-12,/parlInfo/download/hansard80/hansardr80/1959-03-12/toc_unixml/19590312_reps_23_hor22_v7.xml;fileType=text%2Fxml,19590312_reps_23_hor22_v7.xml
hofreps,1959,1959-03-17,/parlInfo/download/hansard80/hansardr80/1959-03-17/toc_unixml/19590317_reps_23_hor22_v6.xml;fileType=text%2Fxml,19590317_reps_23_hor22_v6.xml
hofreps,1959,1959-03-18,/parlInfo/download/hansard80/hansardr80/1959-03-18/toc_unixml/19590318_reps_23_hor22_v7.xml;fileType=text%2Fxml,19590318_reps_23_hor22_v7.xml
hofreps,1959,1959-03-19,/parlInfo/download/hansard80/hansardr80/1959-03-19/toc_unixml/19590319_reps_23_hor22_v8.xml;fileType=text%2Fxml,19590319_reps_23_hor22_v8.xml
hofreps,1959,1959-04-07,/parlInfo/download/hansard80/hansardr80/1959-04-07/toc_unixml/19590407_reps_23_hor22_v7.xml;fileType=text%2Fxml,19590407_reps_23_hor22_v7.xml
hofreps,1959,1959-04-08,/parlInfo/download/hansard80/hansardr80/1959-04-08/toc_unixml/19590408_reps_23_hor22_v8.xml;fileType=text%2Fxml,19590408_reps_23_hor22_v8.xml
hofreps,1959,1959-04-09,/parlInfo/download/hansard80/hansardr80/1959-04-09/toc_unixml/19590409_reps_23_hor22_v8.xml;fileType=text%2Fxml,19590409_reps_23_hor22_v8.xml
hofreps,1959,1959-04-14,/parlInfo/download/hansard80/hansardr80/1959-04-14/toc_unixml/19590414_reps_23_hor23_v8.xml;fileType=text%2Fxml,19590414_reps_23_hor23_v8.xml
hofreps,1959,1959-04-15,/parlInfo/download/hansard80/hansardr80/1959-04-15/toc_unixml/19590415_reps_23_hor23_v6.xml;fileType=text%2Fxml,19590415_reps_23_hor23_v6.xml
hofreps,1959,1959-04-16,/parlInfo/download/hansard80/hansardr80/1959-04-16/toc_unixml/19590416_reps_23_hor23_v7.xml;fileType=text%2Fxml,19590416_reps_23_hor23_v7.xml
hofreps,1959,1959-04-21,/parlInfo/download/hansard80/hansardr80/1959-04-21/toc_unixml/19590421_reps_23_hor23_v6.xml;fileType=text%2Fxml,19590421_reps_23_hor23_v6.xml
hofreps,1959,1959-04-22,/parlInfo/download/hansard80/hansardr80/1959-04-22/toc_unixml/19590422_reps_23_hor23_v6.xml;fileType=text%2Fxml,19590422_reps_23_hor23_v6.xml
hofreps,1959,1959-04-23,/parlInfo/download/hansard80/hansardr80/1959-04-23/toc_unixml/19590423_reps_23_hor23_v9.xml;fileType=text%2Fxml,19590423_reps_23_hor23_v9.xml
hofreps,1959,1959-04-28,/parlInfo/download/hansard80/hansardr80/1959-04-28/toc_unixml/19590428_reps_23_hor23_v5.xml;fileType=text%2Fxml,19590428_reps_23_hor23_v5.xml
hofreps,1959,1959-04-29,/parlInfo/download/hansard80/hansardr80/1959-04-29/toc_unixml/19590429_reps_23_hor23_v6.xml;fileType=text%2Fxml,19590429_reps_23_hor23_v6.xml
hofreps,1959,1959-04-30,/parlInfo/download/hansard80/hansardr80/1959-04-30/toc_unixml/19590430_reps_23_hor23_v6.xml;fileType=text%2Fxml,19590430_reps_23_hor23_v6.xml
hofreps,1959,1959-05-05,/parlInfo/download/hansard80/hansardr80/1959-05-05/toc_unixml/19590505_reps_23_hor23_v6.xml;fileType=text%2Fxml,19590505_reps_23_hor23_v6.xml
hofreps,1959,1959-05-06,/parlInfo/download/hansard80/hansardr80/1959-05-06/toc_unixml/19590506_reps_23_hor23_v7.xml;fileType=text%2Fxml,19590506_reps_23_hor23_v7.xml
hofreps,1959,1959-05-07,/parlInfo/download/hansard80/hansardr80/1959-05-07/toc_unixml/19590507_reps_23_hor23_v6.xml;fileType=text%2Fxml,19590507_reps_23_hor23_v6.xml
hofreps,1959,1959-05-12,/parlInfo/download/hansard80/hansardr80/1959-05-12/toc_unixml/19590512_reps_23_hor23_v6.xml;fileType=text%2Fxml,19590512_reps_23_hor23_v6.xml
hofreps,1959,1959-05-13,/parlInfo/download/hansard80/hansardr80/1959-05-13/toc_unixml/19590513_reps_23_hor23_v6.xml;fileType=text%2Fxml,19590513_reps_23_hor23_v6.xml
hofreps,1959,1959-05-14,/parlInfo/download/hansard80/hansardr80/1959-05-14/toc_unixml/19590514_reps_23_hor23_v7.xml;fileType=text%2Fxml,19590514_reps_23_hor23_v7.xml
hofreps,1959,1959-08-11,/parlInfo/download/hansard80/hansardr80/1959-08-11/toc_unixml/19590811_reps_23_hor24_v4.xml;fileType=text%2Fxml,19590811_reps_23_hor24_v4.xml
hofreps,1959,1959-08-12,/parlInfo/download/hansard80/hansardr80/1959-08-12/toc_unixml/19590812_reps_23_hor24_v5.xml;fileType=text%2Fxml,19590812_reps_23_hor24_v5.xml
hofreps,1959,1959-08-13,/parlInfo/download/hansard80/hansardr80/1959-08-13/toc_unixml/19590813_reps_23_hor24_v5.xml;fileType=text%2Fxml,19590813_reps_23_hor24_v5.xml
hofreps,1959,1959-08-18,/parlInfo/download/hansard80/hansardr80/1959-08-18/toc_unixml/19590818_reps_23_hor24_v6.xml;fileType=text%2Fxml,19590818_reps_23_hor24_v6.xml
hofreps,1959,1959-08-19,/parlInfo/download/hansard80/hansardr80/1959-08-19/toc_unixml/19590819_reps_23_hor24_v5.xml;fileType=text%2Fxml,19590819_reps_23_hor24_v5.xml
hofreps,1959,1959-08-20,/parlInfo/download/hansard80/hansardr80/1959-08-20/toc_unixml/19590820_reps_23_hor24_v6.xml;fileType=text%2Fxml,19590820_reps_23_hor24_v6.xml
hofreps,1959,1959-08-25,/parlInfo/download/hansard80/hansardr80/1959-08-25/toc_unixml/19590825_reps_23_hor24_v6.xml;fileType=text%2Fxml,19590825_reps_23_hor24_v6.xml
hofreps,1959,1959-08-26,/parlInfo/download/hansard80/hansardr80/1959-08-26/toc_unixml/19590826_reps_23_hor24_v6.xml;fileType=text%2Fxml,19590826_reps_23_hor24_v6.xml
hofreps,1959,1959-08-27,/parlInfo/download/hansard80/hansardr80/1959-08-27/toc_unixml/19590827_reps_23_hor24_v6.xml;fileType=text%2Fxml,19590827_reps_23_hor24_v6.xml
hofreps,1959,1959-09-01,/parlInfo/download/hansard80/hansardr80/1959-09-01/toc_unixml/19590901_reps_23_hor24_v7.xml;fileType=text%2Fxml,19590901_reps_23_hor24_v7.xml
hofreps,1959,1959-09-02,/parlInfo/download/hansard80/hansardr80/1959-09-02/toc_unixml/19590902_reps_23_hor24_v6.xml;fileType=text%2Fxml,19590902_reps_23_hor24_v6.xml
hofreps,1959,1959-09-03,/parlInfo/download/hansard80/hansardr80/1959-09-03/toc_unixml/19590903_reps_23_hor24_v7.xml;fileType=text%2Fxml,19590903_reps_23_hor24_v7.xml
hofreps,1959,1959-09-15,/parlInfo/download/hansard80/hansardr80/1959-09-15/toc_unixml/19590915_reps_23_hor24_v7.xml;fileType=text%2Fxml,19590915_reps_23_hor24_v7.xml
hofreps,1959,1959-09-16,/parlInfo/download/hansard80/hansardr80/1959-09-16/toc_unixml/19590916_reps_23_hor24_v6.xml;fileType=text%2Fxml,19590916_reps_23_hor24_v6.xml
hofreps,1959,1959-09-17,/parlInfo/download/hansard80/hansardr80/1959-09-17/toc_unixml/19590917_reps_23_hor24_v7.xml;fileType=text%2Fxml,19590917_reps_23_hor24_v7.xml
hofreps,1959,1959-09-22,/parlInfo/download/hansard80/hansardr80/1959-09-22/toc_unixml/19590922_reps_23_hor24_v5.xml;fileType=text%2Fxml,19590922_reps_23_hor24_v5.xml
hofreps,1959,1959-09-23,/parlInfo/download/hansard80/hansardr80/1959-09-23/toc_unixml/19590923_reps_23_hor24_v6.xml;fileType=text%2Fxml,19590923_reps_23_hor24_v6.xml
hofreps,1959,1959-09-24,/parlInfo/download/hansard80/hansardr80/1959-09-24/toc_unixml/19590924_reps_23_hor24_v7.xml;fileType=text%2Fxml,19590924_reps_23_hor24_v7.xml
hofreps,1959,1959-09-29,/parlInfo/download/hansard80/hansardr80/1959-09-29/toc_unixml/19590929_reps_23_hor24_v7.xml;fileType=text%2Fxml,19590929_reps_23_hor24_v7.xml
hofreps,1959,1959-09-30,/parlInfo/download/hansard80/hansardr80/1959-09-30/toc_unixml/19590930_reps_23_hor24_v7.xml;fileType=text%2Fxml,19590930_reps_23_hor24_v7.xml
hofreps,1959,1959-10-01,/parlInfo/download/hansard80/hansardr80/1959-10-01/toc_unixml/19591001_reps_23_hor24_v6.xml;fileType=text%2Fxml,19591001_reps_23_hor24_v6.xml
hofreps,1959,1959-10-06,/parlInfo/download/hansard80/hansardr80/1959-10-06/toc_unixml/19591006_reps_23_hor25_v7.xml;fileType=text%2Fxml,19591006_reps_23_hor25_v7.xml
hofreps,1959,1959-10-07,/parlInfo/download/hansard80/hansardr80/1959-10-07/toc_unixml/19591007_reps_23_hor25_v7.xml;fileType=text%2Fxml,19591007_reps_23_hor25_v7.xml
hofreps,1959,1959-10-08,/parlInfo/download/hansard80/hansardr80/1959-10-08/toc_unixml/19591008_reps_23_hor25_v7.xml;fileType=text%2Fxml,19591008_reps_23_hor25_v7.xml
hofreps,1959,1959-10-20,/parlInfo/download/hansard80/hansardr80/1959-10-20/toc_unixml/19591020_reps_23_hor25_v7.xml;fileType=text%2Fxml,19591020_reps_23_hor25_v7.xml
hofreps,1959,1959-10-21,/parlInfo/download/hansard80/hansardr80/1959-10-21/toc_unixml/19591021_reps_23_hor25_v8.xml;fileType=text%2Fxml,19591021_reps_23_hor25_v8.xml
hofreps,1959,1959-10-22,/parlInfo/download/hansard80/hansardr80/1959-10-22/toc_unixml/19591022_reps_23_hor25_v6.xml;fileType=text%2Fxml,19591022_reps_23_hor25_v6.xml
hofreps,1959,1959-10-27,/parlInfo/download/hansard80/hansardr80/1959-10-27/toc_unixml/19591027_reps_23_hor25_v7.xml;fileType=text%2Fxml,19591027_reps_23_hor25_v7.xml
hofreps,1959,1959-10-28,/parlInfo/download/hansard80/hansardr80/1959-10-28/toc_unixml/19591028_reps_23_hor25_v7.xml;fileType=text%2Fxml,19591028_reps_23_hor25_v7.xml
hofreps,1959,1959-10-29,/parlInfo/download/hansard80/hansardr80/1959-10-29/toc_unixml/19591029_reps_23_hor25_v6.xml;fileType=text%2Fxml,19591029_reps_23_hor25_v6.xml
hofreps,1959,1959-11-10,/parlInfo/download/hansard80/hansardr80/1959-11-10/toc_unixml/19591110_reps_23_hor25_v7.xml;fileType=text%2Fxml,19591110_reps_23_hor25_v7.xml
hofreps,1959,1959-11-11,/parlInfo/download/hansard80/hansardr80/1959-11-11/toc_unixml/19591111_reps_23_hor25_v6.xml;fileType=text%2Fxml,19591111_reps_23_hor25_v6.xml
hofreps,1959,1959-11-12,/parlInfo/download/hansard80/hansardr80/1959-11-12/toc_unixml/19591112_reps_23_hor25_v8.xml;fileType=text%2Fxml,19591112_reps_23_hor25_v8.xml
hofreps,1959,1959-11-17,/parlInfo/download/hansard80/hansardr80/1959-11-17/toc_unixml/19591117_reps_23_hor25_v8.xml;fileType=text%2Fxml,19591117_reps_23_hor25_v8.xml
hofreps,1959,1959-11-18,/parlInfo/download/hansard80/hansardr80/1959-11-18/toc_unixml/19591118_reps_23_hor25_v7.xml;fileType=text%2Fxml,19591118_reps_23_hor25_v7.xml
hofreps,1959,1959-11-19,/parlInfo/download/hansard80/hansardr80/1959-11-19/toc_unixml/19591119_reps_23_hor25_v8.xml;fileType=text%2Fxml,19591119_reps_23_hor25_v8.xml
hofreps,1959,1959-11-24,/parlInfo/download/hansard80/hansardr80/1959-11-24/toc_unixml/19591124_reps_23_hor25_v7.xml;fileType=text%2Fxml,19591124_reps_23_hor25_v7.xml
hofreps,1959,1959-11-25,/parlInfo/download/hansard80/hansardr80/1959-11-25/toc_unixml/19591125_reps_23_hor25_v7.xml;fileType=text%2Fxml,19591125_reps_23_hor25_v7.xml
hofreps,1959,1959-11-26,/parlInfo/download/hansard80/hansardr80/1959-11-26/toc_unixml/19591126_reps_23_hor25_v7.xml;fileType=text%2Fxml,19591126_reps_23_hor25_v7.xml
hofreps,1959,1959-11-27,/parlInfo/download/hansard80/hansardr80/1959-11-27/toc_unixml/19591127_reps_23_hor25_v8.xml;fileType=text%2Fxml,19591127_reps_23_hor25_v8.xml
hofreps,1959,1959-12-03,/parlInfo/download/hansard80/hansardr80/1959-12-03/toc_unixml/19591203_reps_23_hor25_v6.xml;fileType=text%2Fxml,19591203_reps_23_hor25_v6.xml
hofreps,1960,1960-03-08,/parlInfo/download/hansard80/hansardr80/1960-03-08/toc_unixml/19600308_reps_23_hor26_v5.xml;fileType=text%2Fxml,19600308_reps_23_hor26_v5.xml
hofreps,1960,1960-03-09,/parlInfo/download/hansard80/hansardr80/1960-03-09/toc_unixml/19600309_reps_23_hor26_v6.xml;fileType=text%2Fxml,19600309_reps_23_hor26_v6.xml
hofreps,1960,1960-03-10,/parlInfo/download/hansard80/hansardr80/1960-03-10/toc_unixml/19600310_reps_23_hor26_v6.xml;fileType=text%2Fxml,19600310_reps_23_hor26_v6.xml
hofreps,1960,1960-03-15,/parlInfo/download/hansard80/hansardr80/1960-03-15/toc_unixml/19600315_reps_23_hor26_v6.xml;fileType=text%2Fxml,19600315_reps_23_hor26_v6.xml
